"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2013",95.824,
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2014",96.173,
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2015",97.327,
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"DNK","STUDENT","TRY","IDX2010","A","1995",86.615,
"DNK","STUDENT","TRY","IDX2010","A","2000",90.432,
"DNK","STUDENT","TRY","IDX2010","A","2005",92.506,
"DNK","STUDENT","TRY","IDX2010","A","2008",92.617,
"DNK","STUDENT","TRY","IDX2010","A","2009",96.506,
"DNK","STUDENT","TRY","IDX2010","A","2010",100,
"DNK","STUDENT","TRY","IDX2010","A","2011",93.556,
"DNK","STUDENT","TRY","IDX2010","A","2012",124.325,
"DNK","STUDENT","TRY","IDX2010","A","2013",127.759,
"DNK","STUDENT","TRY","IDX2010","A","2014",131.144,
"DNK","STUDENT","TRY","IDX2010","A","2015",,"M"
"DNK","STUDENT","TRY","IDX2010","A","2016",,"M"
"DNK","STUDENT","PRY_NTRY","IDX2010","A","1995",87.034,
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2000",90.556,
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2005",95.182,
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2008",93.886,
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2009",95.996,
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2011",105.419,
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2012",107.045,
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2013",107.431,
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2014",106.723,
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2015",,"M"
"DNK","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"FIN","STUDENT","TRY","IDX2010","A","1995",85.792,
"FIN","STUDENT","TRY","IDX2010","A","2000",96.118,
"FIN","STUDENT","TRY","IDX2010","A","2005",101.142,
"FIN","STUDENT","TRY","IDX2010","A","2008",99.201,
"FIN","STUDENT","TRY","IDX2010","A","2009",98.086,
"FIN","STUDENT","TRY","IDX2010","A","2010",100,
"FIN","STUDENT","TRY","IDX2010","A","2011",100.795,
"FIN","STUDENT","TRY","IDX2010","A","2012",101.066,
"FIN","STUDENT","TRY","IDX2010","A","2013",101.21,
"FIN","STUDENT","TRY","IDX2010","A","2014",100.955,
"FIN","STUDENT","TRY","IDX2010","A","2015",101.5,
"FIN","STUDENT","TRY","IDX2010","A","2016",,"M"
"FIN","STUDENT","PRY_NTRY","IDX2010","A","1995",88.765,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2000",95.681,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2005",100.332,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2008",100.927,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2009",100.645,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2011",99.127,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2012",98.391,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2013",97.908,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2014",98.08,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2015",98.723,
"FIN","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"FRA","STUDENT","TRY","IDX2010","A","1995",,"M"
"FRA","STUDENT","TRY","IDX2010","A","2000",93.583,
"FRA","STUDENT","TRY","IDX2010","A","2005",98.175,
"FRA","STUDENT","TRY","IDX2010","A","2008",96.837,
"FRA","STUDENT","TRY","IDX2010","A","2009",97.678,
"FRA","STUDENT","TRY","IDX2010","A","2010",100,
"FRA","STUDENT","TRY","IDX2010","A","2011",100.643,
"FRA","STUDENT","TRY","IDX2010","A","2012",102.234,
"FRA","STUDENT","TRY","IDX2010","A","2013",104.116,
"FRA","STUDENT","TRY","IDX2010","A","2014",105.973,
"FRA","STUDENT","TRY","IDX2010","A","2015",107.877,
"FRA","STUDENT","TRY","IDX2010","A","2016",,"M"
"FRA","STUDENT","PRY_NTRY","IDX2010","A","1995",,"M"
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2000",102.227,
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2005",100.42,
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2008",100.09,
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2009",99.959,
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2011",100.273,
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2012",101.133,
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2013",101.38,
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2014",101.975,
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2015",102.484,
"FRA","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"DEU","STUDENT","TRY","IDX2010","A","1995",95.816,
"DEU","STUDENT","TRY","IDX2010","A","2000",92.212,
"DEU","STUDENT","TRY","IDX2010","A","2005",93.19,
"DEU","STUDENT","TRY","IDX2010","A","2008",92.092,
"DEU","STUDENT","TRY","IDX2010","A","2009",,"M"
"DEU","STUDENT","TRY","IDX2010","A","2010",100,
"DEU","STUDENT","TRY","IDX2010","A","2011",105.446,
"DEU","STUDENT","TRY","IDX2010","A","2012",112.128,
"DEU","STUDENT","TRY","IDX2010","A","2013",118.031,
"DEU","STUDENT","TRY","IDX2010","A","2014",122.788,
"DEU","STUDENT","TRY","IDX2010","A","2015",126.244,
"DEU","STUDENT","TRY","IDX2010","A","2016",,"M"
"DEU","STUDENT","PRY_NTRY","IDX2010","A","1995",104.258,
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2000",107.586,
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2005",105.874,
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2008",102.931,
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2009",,"M"
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2011",98.305,
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2012",96.623,
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2013",94.972,
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2014",93.772,
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2015",93.185,
"DEU","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"GRC","STUDENT","TRY","IDX2010","A","1995",,"M"
"GRC","STUDENT","TRY","IDX2010","A","2000",,"M"
"GRC","STUDENT","TRY","IDX2010","A","2005",,"M"
"GRC","STUDENT","TRY","IDX2010","A","2008",,"M"
"GRC","STUDENT","TRY","IDX2010","A","2009",,"M"
