"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","TEACHER","PRY_30_49","PC","A","2005",56.657,
"BEL","TEACHER","PRY_30_49","PC","A","2010",55.396,
"BEL","TEACHER","PRY_30_49","PC","A","2011",55.036,
"BEL","TEACHER","PRY_30_49","PC","A","2012",54.936,
"BEL","TEACHER","PRY_30_49","PC","A","2013",55.588,
"BEL","TEACHER","PRY_30_49","PC","A","2014",55.171,
"BEL","TEACHER","PRY_30_49","PC","A","2015",55.064,
"BEL","TEACHER","PRY_30_49","PC","A","2016",55.682,
"BEL","TEACHER","PRY_50_OVER","PC","A","2005",19.042,
"BEL","TEACHER","PRY_50_OVER","PC","A","2010",20.04,
"BEL","TEACHER","PRY_50_OVER","PC","A","2011",21.022,
"BEL","TEACHER","PRY_50_OVER","PC","A","2012",22.135,
"BEL","TEACHER","PRY_50_OVER","PC","A","2013",21.598,
"BEL","TEACHER","PRY_50_OVER","PC","A","2014",22.75,
"BEL","TEACHER","PRY_50_OVER","PC","A","2015",23.333,
"BEL","TEACHER","PRY_50_OVER","PC","A","2016",24.708,
"BEL","TEACHER","PRY_LT30","PC","A","2005",24.301,
"BEL","TEACHER","PRY_LT30","PC","A","2010",24.564,
"BEL","TEACHER","PRY_LT30","PC","A","2011",23.942,
"BEL","TEACHER","PRY_LT30","PC","A","2012",22.929,
"BEL","TEACHER","PRY_LT30","PC","A","2013",22.814,
"BEL","TEACHER","PRY_LT30","PC","A","2014",22.079,
"BEL","TEACHER","PRY_LT30","PC","A","2015",21.603,
"BEL","TEACHER","PRY_LT30","PC","A","2016",19.61,
"BEL","TEACHER","SRY_30_49","PC","A","2005",53.592,
"BEL","TEACHER","SRY_30_49","PC","A","2010",50.477,
"BEL","TEACHER","SRY_30_49","PC","A","2011",51.088,
"BEL","TEACHER","SRY_30_49","PC","A","2012",51.523,
"BEL","TEACHER","SRY_30_49","PC","A","2013",53.193,
"BEL","TEACHER","SRY_30_49","PC","A","2014",53.662,
